step,eval_reward,algo,env,seed
785000.0,82.3597,SACDistanceAgentNew,Swimmer-v5,42
790000.0,85.5102,SACDistanceAgentNew,Swimmer-v5,42
795000.0,77.6264,SACDistanceAgentNew,Swimmer-v5,42
800000.0,81.6925,SACDistanceAgentNew,Swimmer-v5,42
805000.0,74.1523,SACDistanceAgentNew,Swimmer-v5,42
810000.0,73.2664,SACDistanceAgentNew,Swimmer-v5,42
815000.0,73.837,SACDistanceAgentNew,Swimmer-v5,42
820000.0,79.1773,SACDistanceAgentNew,Swimmer-v5,42
825000.0,77.3591,SACDistanceAgentNew,Swimmer-v5,42
830000.0,80.5374,SACDistanceAgentNew,Swimmer-v5,42
835000.0,82.0115,SACDistanceAgentNew,Swimmer-v5,42
840000.0,66.0199,SACDistanceAgentNew,Swimmer-v5,42
845000.0,72.5038,SACDistanceAgentNew,Swimmer-v5,42
850000.0,79.966,SACDistanceAgentNew,Swimmer-v5,42
855000.0,79.2881,SACDistanceAgentNew,Swimmer-v5,42
860000.0,95.7182,SACDistanceAgentNew,Swimmer-v5,42
865000.0,77.0312,SACDistanceAgentNew,Swimmer-v5,42
870000.0,86.9858,SACDistanceAgentNew,Swimmer-v5,42
875000.0,76.1019,SACDistanceAgentNew,Swimmer-v5,42
880000.0,72.1351,SACDistanceAgentNew,Swimmer-v5,42
885000.0,82.5496,SACDistanceAgentNew,Swimmer-v5,42
890000.0,79.7128,SACDistanceAgentNew,Swimmer-v5,42
895000.0,80.4163,SACDistanceAgentNew,Swimmer-v5,42
900000.0,78.6432,SACDistanceAgentNew,Swimmer-v5,42
905000.0,74.2281,SACDistanceAgentNew,Swimmer-v5,42
910000.0,62.7562,SACDistanceAgentNew,Swimmer-v5,42
915000.0,78.7705,SACDistanceAgentNew,Swimmer-v5,42
920000.0,18.5304,SACDistanceAgentNew,Swimmer-v5,42
925000.0,54.8735,SACDistanceAgentNew,Swimmer-v5,42
930000.0,53.1195,SACDistanceAgentNew,Swimmer-v5,42
935000.0,53.5873,SACDistanceAgentNew,Swimmer-v5,42
940000.0,45.6693,SACDistanceAgentNew,Swimmer-v5,42
945000.0,76.0092,SACDistanceAgentNew,Swimmer-v5,42
950000.0,73.1185,SACDistanceAgentNew,Swimmer-v5,42
955000.0,50.406,SACDistanceAgentNew,Swimmer-v5,42
960000.0,46.1166,SACDistanceAgentNew,Swimmer-v5,42
965000.0,73.3512,SACDistanceAgentNew,Swimmer-v5,42
970000.0,85.5976,SACDistanceAgentNew,Swimmer-v5,42
975000.0,109.2056,SACDistanceAgentNew,Swimmer-v5,42
980000.0,59.5183,SACDistanceAgentNew,Swimmer-v5,42
985000.0,86.8354,SACDistanceAgentNew,Swimmer-v5,42
990000.0,88.821,SACDistanceAgentNew,Swimmer-v5,42
995000.0,87.0076,SACDistanceAgentNew,Swimmer-v5,42
1000000.0,62.0999,SACDistanceAgentNew,Swimmer-v5,42
1005000.0,76.5445,SACDistanceAgentNew,Swimmer-v5,42
1010000.0,79.5473,SACDistanceAgentNew,Swimmer-v5,42
1015000.0,79.671,SACDistanceAgentNew,Swimmer-v5,42
1020000.0,81.3746,SACDistanceAgentNew,Swimmer-v5,42
1025000.0,71.7116,SACDistanceAgentNew,Swimmer-v5,42
1030000.0,56.7123,SACDistanceAgentNew,Swimmer-v5,42
1035000.0,72.6025,SACDistanceAgentNew,Swimmer-v5,42
1040000.0,79.4957,SACDistanceAgentNew,Swimmer-v5,42
1045000.0,75.473,SACDistanceAgentNew,Swimmer-v5,42
1050000.0,80.9661,SACDistanceAgentNew,Swimmer-v5,42
1055000.0,71.3356,SACDistanceAgentNew,Swimmer-v5,42
1060000.0,72.8926,SACDistanceAgentNew,Swimmer-v5,42
1065000.0,77.1964,SACDistanceAgentNew,Swimmer-v5,42
1070000.0,72.4538,SACDistanceAgentNew,Swimmer-v5,42
1075000.0,65.4472,SACDistanceAgentNew,Swimmer-v5,42
1080000.0,74.4213,SACDistanceAgentNew,Swimmer-v5,42
1085000.0,78.8859,SACDistanceAgentNew,Swimmer-v5,42
1090000.0,58.2806,SACDistanceAgentNew,Swimmer-v5,42
1095000.0,98.6225,SACDistanceAgentNew,Swimmer-v5,42
1100000.0,65.5255,SACDistanceAgentNew,Swimmer-v5,42
1105000.0,85.4088,SACDistanceAgentNew,Swimmer-v5,42
1110000.0,85.3972,SACDistanceAgentNew,Swimmer-v5,42
1115000.0,89.4057,SACDistanceAgentNew,Swimmer-v5,42
1120000.0,75.3022,SACDistanceAgentNew,Swimmer-v5,42
1125000.0,78.2297,SACDistanceAgentNew,Swimmer-v5,42
1130000.0,79.7518,SACDistanceAgentNew,Swimmer-v5,42
1135000.0,48.6141,SACDistanceAgentNew,Swimmer-v5,42
1140000.0,88.2359,SACDistanceAgentNew,Swimmer-v5,42
1145000.0,75.982,SACDistanceAgentNew,Swimmer-v5,42
1150000.0,55.414,SACDistanceAgentNew,Swimmer-v5,42
1155000.0,62.3778,SACDistanceAgentNew,Swimmer-v5,42
1160000.0,65.9749,SACDistanceAgentNew,Swimmer-v5,42
1165000.0,84.6212,SACDistanceAgentNew,Swimmer-v5,42
1170000.0,72.4491,SACDistanceAgentNew,Swimmer-v5,42
5000.0,-11.0404,SACDistanceAgentNew,Swimmer-v5,32
10000.0,29.0896,SACDistanceAgentNew,Swimmer-v5,32
15000.0,16.5592,SACDistanceAgentNew,Swimmer-v5,32
20000.0,33.7623,SACDistanceAgentNew,Swimmer-v5,32
25000.0,35.9017,SACDistanceAgentNew,Swimmer-v5,32
30000.0,24.9403,SACDistanceAgentNew,Swimmer-v5,32
35000.0,20.7292,SACDistanceAgentNew,Swimmer-v5,32
40000.0,67.5696,SACDistanceAgentNew,Swimmer-v5,32
45000.0,45.4402,SACDistanceAgentNew,Swimmer-v5,32
50000.0,30.5375,SACDistanceAgentNew,Swimmer-v5,32
55000.0,27.1188,SACDistanceAgentNew,Swimmer-v5,32
60000.0,24.7466,SACDistanceAgentNew,Swimmer-v5,32
65000.0,48.8631,SACDistanceAgentNew,Swimmer-v5,32
70000.0,37.0648,SACDistanceAgentNew,Swimmer-v5,32
75000.0,125.1181,SACDistanceAgentNew,Swimmer-v5,32
80000.0,20.2711,SACDistanceAgentNew,Swimmer-v5,32
85000.0,49.6549,SACDistanceAgentNew,Swimmer-v5,32
90000.0,143.8959,SACDistanceAgentNew,Swimmer-v5,32
95000.0,50.1445,SACDistanceAgentNew,Swimmer-v5,32
100000.0,91.4567,SACDistanceAgentNew,Swimmer-v5,32
105000.0,80.0462,SACDistanceAgentNew,Swimmer-v5,32
110000.0,173.0591,SACDistanceAgentNew,Swimmer-v5,32
115000.0,47.7712,SACDistanceAgentNew,Swimmer-v5,32
120000.0,37.187,SACDistanceAgentNew,Swimmer-v5,32
125000.0,29.2244,SACDistanceAgentNew,Swimmer-v5,32
130000.0,32.6157,SACDistanceAgentNew,Swimmer-v5,32
135000.0,22.7165,SACDistanceAgentNew,Swimmer-v5,32
140000.0,37.2629,SACDistanceAgentNew,Swimmer-v5,32
145000.0,35.3887,SACDistanceAgentNew,Swimmer-v5,32
150000.0,32.9024,SACDistanceAgentNew,Swimmer-v5,32
155000.0,15.2192,SACDistanceAgentNew,Swimmer-v5,32
160000.0,42.5393,SACDistanceAgentNew,Swimmer-v5,32
165000.0,39.9209,SACDistanceAgentNew,Swimmer-v5,32
170000.0,81.9241,SACDistanceAgentNew,Swimmer-v5,32
175000.0,64.3343,SACDistanceAgentNew,Swimmer-v5,32
180000.0,78.9391,SACDistanceAgentNew,Swimmer-v5,32
185000.0,53.1276,SACDistanceAgentNew,Swimmer-v5,32
190000.0,76.8969,SACDistanceAgentNew,Swimmer-v5,32
195000.0,53.0305,SACDistanceAgentNew,Swimmer-v5,32
200000.0,74.1891,SACDistanceAgentNew,Swimmer-v5,32
205000.0,48.0287,SACDistanceAgentNew,Swimmer-v5,32
210000.0,94.7991,SACDistanceAgentNew,Swimmer-v5,32
215000.0,78.3526,SACDistanceAgentNew,Swimmer-v5,32
220000.0,99.0317,SACDistanceAgentNew,Swimmer-v5,32
225000.0,80.2633,SACDistanceAgentNew,Swimmer-v5,32
230000.0,86.3667,SACDistanceAgentNew,Swimmer-v5,32
235000.0,95.7057,SACDistanceAgentNew,Swimmer-v5,32
240000.0,83.6553,SACDistanceAgentNew,Swimmer-v5,32
245000.0,87.8379,SACDistanceAgentNew,Swimmer-v5,32
250000.0,92.3714,SACDistanceAgentNew,Swimmer-v5,32
255000.0,83.9285,SACDistanceAgentNew,Swimmer-v5,32
260000.0,89.6537,SACDistanceAgentNew,Swimmer-v5,32
265000.0,90.9762,SACDistanceAgentNew,Swimmer-v5,32
270000.0,92.5718,SACDistanceAgentNew,Swimmer-v5,32
275000.0,101.0911,SACDistanceAgentNew,Swimmer-v5,32
280000.0,104.9792,SACDistanceAgentNew,Swimmer-v5,32
285000.0,111.3863,SACDistanceAgentNew,Swimmer-v5,32
290000.0,112.1177,SACDistanceAgentNew,Swimmer-v5,32
295000.0,109.8138,SACDistanceAgentNew,Swimmer-v5,32
300000.0,104.9809,SACDistanceAgentNew,Swimmer-v5,32
305000.0,111.0632,SACDistanceAgentNew,Swimmer-v5,32
310000.0,109.0342,SACDistanceAgentNew,Swimmer-v5,32
315000.0,106.8752,SACDistanceAgentNew,Swimmer-v5,32
320000.0,37.082,SACDistanceAgentNew,Swimmer-v5,32
325000.0,48.1378,SACDistanceAgentNew,Swimmer-v5,32
330000.0,108.0191,SACDistanceAgentNew,Swimmer-v5,32
335000.0,110.9802,SACDistanceAgentNew,Swimmer-v5,32
340000.0,110.381,SACDistanceAgentNew,Swimmer-v5,32
345000.0,101.7274,SACDistanceAgentNew,Swimmer-v5,32
350000.0,109.6861,SACDistanceAgentNew,Swimmer-v5,32
355000.0,107.1598,SACDistanceAgentNew,Swimmer-v5,32
360000.0,102.61,SACDistanceAgentNew,Swimmer-v5,32
365000.0,88.443,SACDistanceAgentNew,Swimmer-v5,32
370000.0,95.0132,SACDistanceAgentNew,Swimmer-v5,32
375000.0,102.4237,SACDistanceAgentNew,Swimmer-v5,32
380000.0,94.488,SACDistanceAgentNew,Swimmer-v5,32
385000.0,90.9424,SACDistanceAgentNew,Swimmer-v5,32
390000.0,105.315,SACDistanceAgentNew,Swimmer-v5,32
395000.0,86.5083,SACDistanceAgentNew,Swimmer-v5,32
400000.0,101.3162,SACDistanceAgentNew,Swimmer-v5,32
405000.0,98.4898,SACDistanceAgentNew,Swimmer-v5,32
410000.0,103.947,SACDistanceAgentNew,Swimmer-v5,32
415000.0,103.6096,SACDistanceAgentNew,Swimmer-v5,32
420000.0,101.2493,SACDistanceAgentNew,Swimmer-v5,32
425000.0,98.4729,SACDistanceAgentNew,Swimmer-v5,32
430000.0,97.2628,SACDistanceAgentNew,Swimmer-v5,32
435000.0,104.6469,SACDistanceAgentNew,Swimmer-v5,32
440000.0,102.8691,SACDistanceAgentNew,Swimmer-v5,32
445000.0,101.8931,SACDistanceAgentNew,Swimmer-v5,32
450000.0,99.5586,SACDistanceAgentNew,Swimmer-v5,32
455000.0,99.4458,SACDistanceAgentNew,Swimmer-v5,32
460000.0,98.742,SACDistanceAgentNew,Swimmer-v5,32
465000.0,97.0844,SACDistanceAgentNew,Swimmer-v5,32
470000.0,98.2405,SACDistanceAgentNew,Swimmer-v5,32
475000.0,103.6117,SACDistanceAgentNew,Swimmer-v5,32
480000.0,102.2528,SACDistanceAgentNew,Swimmer-v5,32
485000.0,102.0994,SACDistanceAgentNew,Swimmer-v5,32
490000.0,102.3508,SACDistanceAgentNew,Swimmer-v5,32
495000.0,99.5909,SACDistanceAgentNew,Swimmer-v5,32
500000.0,103.1225,SACDistanceAgentNew,Swimmer-v5,32
505000.0,93.7848,SACDistanceAgentNew,Swimmer-v5,32
510000.0,95.3197,SACDistanceAgentNew,Swimmer-v5,32
515000.0,102.8331,SACDistanceAgentNew,Swimmer-v5,32
520000.0,99.9934,SACDistanceAgentNew,Swimmer-v5,32
525000.0,101.1075,SACDistanceAgentNew,Swimmer-v5,32
530000.0,94.594,SACDistanceAgentNew,Swimmer-v5,32
535000.0,88.3681,SACDistanceAgentNew,Swimmer-v5,32
540000.0,97.8833,SACDistanceAgentNew,Swimmer-v5,32
545000.0,89.2299,SACDistanceAgentNew,Swimmer-v5,32
550000.0,90.835,SACDistanceAgentNew,Swimmer-v5,32
555000.0,100.9758,SACDistanceAgentNew,Swimmer-v5,32
560000.0,97.6697,SACDistanceAgentNew,Swimmer-v5,32
565000.0,100.8196,SACDistanceAgentNew,Swimmer-v5,32
570000.0,102.1124,SACDistanceAgentNew,Swimmer-v5,32
575000.0,101.1031,SACDistanceAgentNew,Swimmer-v5,32
580000.0,101.947,SACDistanceAgentNew,Swimmer-v5,32
585000.0,107.1621,SACDistanceAgentNew,Swimmer-v5,32
590000.0,99.3367,SACDistanceAgentNew,Swimmer-v5,32
595000.0,91.8513,SACDistanceAgentNew,Swimmer-v5,32
600000.0,92.4608,SACDistanceAgentNew,Swimmer-v5,32
605000.0,99.3657,SACDistanceAgentNew,Swimmer-v5,32
610000.0,102.4059,SACDistanceAgentNew,Swimmer-v5,32
615000.0,84.8195,SACDistanceAgentNew,Swimmer-v5,32
620000.0,102.0679,SACDistanceAgentNew,Swimmer-v5,32
625000.0,95.8518,SACDistanceAgentNew,Swimmer-v5,32
630000.0,93.8514,SACDistanceAgentNew,Swimmer-v5,32
635000.0,85.3736,SACDistanceAgentNew,Swimmer-v5,32
640000.0,84.34,SACDistanceAgentNew,Swimmer-v5,32
645000.0,83.2162,SACDistanceAgentNew,Swimmer-v5,32
650000.0,66.161,SACDistanceAgentNew,Swimmer-v5,32
655000.0,77.6555,SACDistanceAgentNew,Swimmer-v5,32
660000.0,97.5268,SACDistanceAgentNew,Swimmer-v5,32
665000.0,90.3774,SACDistanceAgentNew,Swimmer-v5,32
670000.0,93.3773,SACDistanceAgentNew,Swimmer-v5,32
675000.0,87.8317,SACDistanceAgentNew,Swimmer-v5,32
680000.0,99.128,SACDistanceAgentNew,Swimmer-v5,32
685000.0,102.0397,SACDistanceAgentNew,Swimmer-v5,32
690000.0,97.6408,SACDistanceAgentNew,Swimmer-v5,32
695000.0,104.3958,SACDistanceAgentNew,Swimmer-v5,32
700000.0,65.7764,SACDistanceAgentNew,Swimmer-v5,32
705000.0,103.972,SACDistanceAgentNew,Swimmer-v5,32
710000.0,105.7437,SACDistanceAgentNew,Swimmer-v5,32
715000.0,79.2555,SACDistanceAgentNew,Swimmer-v5,32
720000.0,46.5495,SACDistanceAgentNew,Swimmer-v5,32
725000.0,83.0111,SACDistanceAgentNew,Swimmer-v5,32
730000.0,76.6258,SACDistanceAgentNew,Swimmer-v5,32
735000.0,66.5442,SACDistanceAgentNew,Swimmer-v5,32
740000.0,78.8557,SACDistanceAgentNew,Swimmer-v5,32
745000.0,86.0858,SACDistanceAgentNew,Swimmer-v5,32
750000.0,99.6833,SACDistanceAgentNew,Swimmer-v5,32
755000.0,61.2903,SACDistanceAgentNew,Swimmer-v5,32
760000.0,86.1638,SACDistanceAgentNew,Swimmer-v5,32
765000.0,102.9121,SACDistanceAgentNew,Swimmer-v5,32
770000.0,96.7369,SACDistanceAgentNew,Swimmer-v5,32
775000.0,109.7312,SACDistanceAgentNew,Swimmer-v5,32
780000.0,100.0622,SACDistanceAgentNew,Swimmer-v5,32
785000.0,16.8364,SACDistanceAgentNew,Swimmer-v5,32
790000.0,107.9362,SACDistanceAgentNew,Swimmer-v5,32
795000.0,100.9888,SACDistanceAgentNew,Swimmer-v5,32
800000.0,95.6606,SACDistanceAgentNew,Swimmer-v5,32
805000.0,93.0394,SACDistanceAgentNew,Swimmer-v5,32
810000.0,103.1686,SACDistanceAgentNew,Swimmer-v5,32
815000.0,102.4449,SACDistanceAgentNew,Swimmer-v5,32
820000.0,99.3251,SACDistanceAgentNew,Swimmer-v5,32
825000.0,89.8847,SACDistanceAgentNew,Swimmer-v5,32
830000.0,109.7931,SACDistanceAgentNew,Swimmer-v5,32
835000.0,93.9967,SACDistanceAgentNew,Swimmer-v5,32
840000.0,98.348,SACDistanceAgentNew,Swimmer-v5,32
845000.0,93.3808,SACDistanceAgentNew,Swimmer-v5,32
850000.0,101.5318,SACDistanceAgentNew,Swimmer-v5,32
855000.0,104.7995,SACDistanceAgentNew,Swimmer-v5,32
860000.0,97.1748,SACDistanceAgentNew,Swimmer-v5,32
865000.0,111.4751,SACDistanceAgentNew,Swimmer-v5,32
870000.0,112.1337,SACDistanceAgentNew,Swimmer-v5,32
875000.0,105.5912,SACDistanceAgentNew,Swimmer-v5,32
880000.0,102.7969,SACDistanceAgentNew,Swimmer-v5,32
885000.0,100.6948,SACDistanceAgentNew,Swimmer-v5,32
890000.0,100.5303,SACDistanceAgentNew,Swimmer-v5,32
895000.0,105.6816,SACDistanceAgentNew,Swimmer-v5,32
900000.0,110.8878,SACDistanceAgentNew,Swimmer-v5,32
905000.0,98.9536,SACDistanceAgentNew,Swimmer-v5,32
910000.0,96.6543,SACDistanceAgentNew,Swimmer-v5,32
915000.0,101.655,SACDistanceAgentNew,Swimmer-v5,32
920000.0,90.1842,SACDistanceAgentNew,Swimmer-v5,32
925000.0,104.6256,SACDistanceAgentNew,Swimmer-v5,32
930000.0,101.636,SACDistanceAgentNew,Swimmer-v5,32
935000.0,96.8382,SACDistanceAgentNew,Swimmer-v5,32
940000.0,98.9473,SACDistanceAgentNew,Swimmer-v5,32
945000.0,95.3508,SACDistanceAgentNew,Swimmer-v5,32
950000.0,108.6814,SACDistanceAgentNew,Swimmer-v5,32
955000.0,105.2253,SACDistanceAgentNew,Swimmer-v5,32
960000.0,99.5449,SACDistanceAgentNew,Swimmer-v5,32
965000.0,99.2774,SACDistanceAgentNew,Swimmer-v5,32
970000.0,98.2659,SACDistanceAgentNew,Swimmer-v5,32
975000.0,111.6066,SACDistanceAgentNew,Swimmer-v5,32
980000.0,96.382,SACDistanceAgentNew,Swimmer-v5,32
985000.0,91.4769,SACDistanceAgentNew,Swimmer-v5,32
990000.0,102.833,SACDistanceAgentNew,Swimmer-v5,32
995000.0,103.2798,SACDistanceAgentNew,Swimmer-v5,32
1000000.0,96.1338,SACDistanceAgentNew,Swimmer-v5,32
1005000.0,106.8517,SACDistanceAgentNew,Swimmer-v5,32
1010000.0,107.6373,SACDistanceAgentNew,Swimmer-v5,32
1015000.0,94.7883,SACDistanceAgentNew,Swimmer-v5,32
1020000.0,105.7231,SACDistanceAgentNew,Swimmer-v5,32
1025000.0,100.4519,SACDistanceAgentNew,Swimmer-v5,32
1030000.0,92.3983,SACDistanceAgentNew,Swimmer-v5,32
1035000.0,94.2778,SACDistanceAgentNew,Swimmer-v5,32
1040000.0,96.3757,SACDistanceAgentNew,Swimmer-v5,32
1045000.0,100.2207,SACDistanceAgentNew,Swimmer-v5,32
1050000.0,98.1269,SACDistanceAgentNew,Swimmer-v5,32
1055000.0,97.9091,SACDistanceAgentNew,Swimmer-v5,32
1060000.0,101.7347,SACDistanceAgentNew,Swimmer-v5,32
1065000.0,95.4596,SACDistanceAgentNew,Swimmer-v5,32
1070000.0,109.854,SACDistanceAgentNew,Swimmer-v5,32
1075000.0,104.8448,SACDistanceAgentNew,Swimmer-v5,32
1080000.0,104.6585,SACDistanceAgentNew,Swimmer-v5,32
1085000.0,99.8032,SACDistanceAgentNew,Swimmer-v5,32
1090000.0,109.889,SACDistanceAgentNew,Swimmer-v5,32
1095000.0,111.7568,SACDistanceAgentNew,Swimmer-v5,32
1100000.0,108.5929,SACDistanceAgentNew,Swimmer-v5,32
1105000.0,93.1321,SACDistanceAgentNew,Swimmer-v5,32
1110000.0,109.9278,SACDistanceAgentNew,Swimmer-v5,32
1115000.0,108.6362,SACDistanceAgentNew,Swimmer-v5,32
1120000.0,106.2354,SACDistanceAgentNew,Swimmer-v5,32
1125000.0,109.0729,SACDistanceAgentNew,Swimmer-v5,32
1130000.0,112.7303,SACDistanceAgentNew,Swimmer-v5,32
1135000.0,112.8261,SACDistanceAgentNew,Swimmer-v5,32
1140000.0,106.7938,SACDistanceAgentNew,Swimmer-v5,32
1145000.0,115.0921,SACDistanceAgentNew,Swimmer-v5,32
1150000.0,104.9897,SACDistanceAgentNew,Swimmer-v5,32
1155000.0,109.0424,SACDistanceAgentNew,Swimmer-v5,32
1160000.0,101.079,SACDistanceAgentNew,Swimmer-v5,32
1165000.0,103.2625,SACDistanceAgentNew,Swimmer-v5,32
5000.0,10.6067,SACDistanceAgentNew,Walker2d-v5,42
10000.0,295.8836,SACDistanceAgentNew,Walker2d-v5,42
15000.0,311.3019,SACDistanceAgentNew,Walker2d-v5,42
20000.0,518.7405,SACDistanceAgentNew,Walker2d-v5,42
25000.0,386.3289,SACDistanceAgentNew,Walker2d-v5,42
30000.0,265.3979,SACDistanceAgentNew,Walker2d-v5,42
35000.0,291.8908,SACDistanceAgentNew,Walker2d-v5,42
40000.0,485.9931,SACDistanceAgentNew,Walker2d-v5,42
45000.0,372.9979,SACDistanceAgentNew,Walker2d-v5,42
50000.0,559.0285,SACDistanceAgentNew,Walker2d-v5,42
55000.0,561.0168,SACDistanceAgentNew,Walker2d-v5,42
60000.0,706.5954,SACDistanceAgentNew,Walker2d-v5,42
65000.0,583.9433,SACDistanceAgentNew,Walker2d-v5,42
70000.0,408.5159,SACDistanceAgentNew,Walker2d-v5,42
75000.0,759.0935,SACDistanceAgentNew,Walker2d-v5,42
80000.0,765.0459,SACDistanceAgentNew,Walker2d-v5,42
85000.0,845.2226,SACDistanceAgentNew,Walker2d-v5,42
90000.0,905.9651,SACDistanceAgentNew,Walker2d-v5,42
95000.0,1139.581,SACDistanceAgentNew,Walker2d-v5,42
100000.0,1059.4889,SACDistanceAgentNew,Walker2d-v5,42
105000.0,802.2091,SACDistanceAgentNew,Walker2d-v5,42
110000.0,853.3524,SACDistanceAgentNew,Walker2d-v5,42
115000.0,897.8326,SACDistanceAgentNew,Walker2d-v5,42
120000.0,1071.6862,SACDistanceAgentNew,Walker2d-v5,42
125000.0,1441.9901,SACDistanceAgentNew,Walker2d-v5,42
130000.0,1240.3679,SACDistanceAgentNew,Walker2d-v5,42
135000.0,1198.2761,SACDistanceAgentNew,Walker2d-v5,42
140000.0,2939.9414,SACDistanceAgentNew,Walker2d-v5,42
145000.0,1752.994,SACDistanceAgentNew,Walker2d-v5,42
150000.0,972.1469,SACDistanceAgentNew,Walker2d-v5,42
155000.0,1356.2147,SACDistanceAgentNew,Walker2d-v5,42
160000.0,2111.6014,SACDistanceAgentNew,Walker2d-v5,42
165000.0,1040.9359,SACDistanceAgentNew,Walker2d-v5,42
170000.0,1673.0084,SACDistanceAgentNew,Walker2d-v5,42
175000.0,1809.2902,SACDistanceAgentNew,Walker2d-v5,42
180000.0,2426.4997,SACDistanceAgentNew,Walker2d-v5,42
185000.0,2396.6569,SACDistanceAgentNew,Walker2d-v5,42
190000.0,3941.7028,SACDistanceAgentNew,Walker2d-v5,42
195000.0,2021.3472,SACDistanceAgentNew,Walker2d-v5,42
200000.0,3604.2003,SACDistanceAgentNew,Walker2d-v5,42
205000.0,3112.6472,SACDistanceAgentNew,Walker2d-v5,42
210000.0,3190.6706,SACDistanceAgentNew,Walker2d-v5,42
215000.0,4051.0624,SACDistanceAgentNew,Walker2d-v5,42
220000.0,4160.7516,SACDistanceAgentNew,Walker2d-v5,42
225000.0,4644.0642,SACDistanceAgentNew,Walker2d-v5,42
230000.0,4630.5716,SACDistanceAgentNew,Walker2d-v5,42
235000.0,4443.1481,SACDistanceAgentNew,Walker2d-v5,42
240000.0,4540.198,SACDistanceAgentNew,Walker2d-v5,42
245000.0,4768.0094,SACDistanceAgentNew,Walker2d-v5,42
250000.0,4771.4143,SACDistanceAgentNew,Walker2d-v5,42
255000.0,4555.6745,SACDistanceAgentNew,Walker2d-v5,42
260000.0,4545.5987,SACDistanceAgentNew,Walker2d-v5,42
265000.0,4728.8829,SACDistanceAgentNew,Walker2d-v5,42
270000.0,4918.8576,SACDistanceAgentNew,Walker2d-v5,42
275000.0,4840.691,SACDistanceAgentNew,Walker2d-v5,42
280000.0,4609.2688,SACDistanceAgentNew,Walker2d-v5,42
285000.0,4799.679,SACDistanceAgentNew,Walker2d-v5,42
290000.0,4501.3056,SACDistanceAgentNew,Walker2d-v5,42
295000.0,4726.9436,SACDistanceAgentNew,Walker2d-v5,42
300000.0,4642.4484,SACDistanceAgentNew,Walker2d-v5,42
305000.0,4261.075,SACDistanceAgentNew,Walker2d-v5,42
310000.0,3659.8134,SACDistanceAgentNew,Walker2d-v5,42
315000.0,4546.1673,SACDistanceAgentNew,Walker2d-v5,42
320000.0,4837.3923,SACDistanceAgentNew,Walker2d-v5,42
325000.0,4672.3076,SACDistanceAgentNew,Walker2d-v5,42
330000.0,4555.9296,SACDistanceAgentNew,Walker2d-v5,42
335000.0,4715.9457,SACDistanceAgentNew,Walker2d-v5,42
340000.0,4640.3473,SACDistanceAgentNew,Walker2d-v5,42
345000.0,4699.0823,SACDistanceAgentNew,Walker2d-v5,42
350000.0,4792.4218,SACDistanceAgentNew,Walker2d-v5,42
355000.0,3816.4765,SACDistanceAgentNew,Walker2d-v5,42
360000.0,4772.6593,SACDistanceAgentNew,Walker2d-v5,42
365000.0,4679.1509,SACDistanceAgentNew,Walker2d-v5,42
370000.0,2128.2404,SACDistanceAgentNew,Walker2d-v5,42
375000.0,4668.9765,SACDistanceAgentNew,Walker2d-v5,42
380000.0,4940.5423,SACDistanceAgentNew,Walker2d-v5,42
385000.0,4860.7737,SACDistanceAgentNew,Walker2d-v5,42
390000.0,4716.3088,SACDistanceAgentNew,Walker2d-v5,42
395000.0,4795.9637,SACDistanceAgentNew,Walker2d-v5,42
400000.0,4878.7932,SACDistanceAgentNew,Walker2d-v5,42
405000.0,4963.3426,SACDistanceAgentNew,Walker2d-v5,42
410000.0,4906.3312,SACDistanceAgentNew,Walker2d-v5,42
415000.0,4799.4268,SACDistanceAgentNew,Walker2d-v5,42
420000.0,4946.0516,SACDistanceAgentNew,Walker2d-v5,42
425000.0,5034.4358,SACDistanceAgentNew,Walker2d-v5,42
430000.0,4822.1312,SACDistanceAgentNew,Walker2d-v5,42
435000.0,4840.8645,SACDistanceAgentNew,Walker2d-v5,42
440000.0,4832.4069,SACDistanceAgentNew,Walker2d-v5,42
445000.0,4890.1406,SACDistanceAgentNew,Walker2d-v5,42
450000.0,4808.365,SACDistanceAgentNew,Walker2d-v5,42
455000.0,4978.5321,SACDistanceAgentNew,Walker2d-v5,42
460000.0,4887.4701,SACDistanceAgentNew,Walker2d-v5,42
465000.0,4932.459,SACDistanceAgentNew,Walker2d-v5,42
470000.0,4903.0678,SACDistanceAgentNew,Walker2d-v5,42
475000.0,4860.784,SACDistanceAgentNew,Walker2d-v5,42
480000.0,4943.0075,SACDistanceAgentNew,Walker2d-v5,42
485000.0,5021.2026,SACDistanceAgentNew,Walker2d-v5,42
490000.0,4992.7999,SACDistanceAgentNew,Walker2d-v5,42
495000.0,4970.4167,SACDistanceAgentNew,Walker2d-v5,42
500000.0,4830.5219,SACDistanceAgentNew,Walker2d-v5,42
505000.0,4870.1993,SACDistanceAgentNew,Walker2d-v5,42
510000.0,5054.6902,SACDistanceAgentNew,Walker2d-v5,42
515000.0,4972.3797,SACDistanceAgentNew,Walker2d-v5,42
520000.0,5038.085,SACDistanceAgentNew,Walker2d-v5,42
525000.0,4896.9073,SACDistanceAgentNew,Walker2d-v5,42
530000.0,4991.1019,SACDistanceAgentNew,Walker2d-v5,42
535000.0,5011.897,SACDistanceAgentNew,Walker2d-v5,42
540000.0,4525.812,SACDistanceAgentNew,Walker2d-v5,42
545000.0,4945.8039,SACDistanceAgentNew,Walker2d-v5,42
